tag,ts,host,cudart,mode,precision,gpus,S,iters,warmup,agg_tflops,per_gpu_tflops,agg_gbps,pct_peak_bw,wall_ms,sm_mhz_avg,sm_mhz_max,mem_mhz_avg,power_w_avg,power_w_max,temp_c_max,throttle,util_pct_avg,mem_gb_per_gpu,validated,max_rel_err,h2d_ms,d2h_ms,compute_ms,symbolic_ms,e2e_ms,density_a,nnz_a,density_b,nnz_b,nnz_c,flops_theoretical,status
replicas,1788845643,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,2048,10,3,0.007,0.007,9.252,0.595,59.344,1530,1530,877,186.8,193.4,55,none,82.0,0.008,0,-1,2.149,0.000,5.934,6.354,8.083,0.050,208896,0.050,208896,4155634,429496729.600,ok
replicas,1788845643,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,2048,10,3,0.014,0.007,18.382,0.591,59.738,1530,1530,877,179.2,190.9,55,none,63.3,0.008,0,-1,2.158,0.000,5.974,6.626,8.132,0.050,208896,0.050,208896,8311268,858993459.200,ok
replicas,1788845643,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,2048,10,3,0.021,0.007,27.478,0.589,59.945,1530,1530,877,174.9,192.2,55,none,56.7,0.008,0,-1,2.743,0.000,5.972,6.551,8.715,0.050,208896,0.050,208896,12466902,1288490188.800,ok
replicas,1788845643,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,2048,10,3,0.029,0.007,36.531,0.587,60.119,1530,1530,877,171.9,194.4,55,none,62.7,0.008,0,-1,2.153,0.000,5.949,6.436,8.102,0.050,208896,0.050,208896,16622536,1717986918.400,ok
replicas,1788845643,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,2048,10,3,0.009,0.009,1.996,0.128,185.187,1530,1530,877,195.1,204.1,56,none,85.4,0.010,0,-1,5.035,0.000,18.519,18.881,23.554,0.100,419840,0.100,419840,3778560,1717986918.400,ok
replicas,1788845643,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,2048,10,3,0.019,0.009,3.994,0.128,185.140,1530,1530,877,188.9,204.7,56,none,73.5,0.010,0,-1,5.811,0.000,18.496,20.364,24.307,0.100,419840,0.100,419840,7557120,3435973836.800,ok
replicas,1788845644,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,2048,10,3,0.028,0.009,5.986,0.128,185.294,1530,1530,877,186.8,204.7,56,none,79.6,0.010,0,-1,5.078,0.000,18.507,20.421,23.584,0.100,419840,0.100,419840,11335680,5153960755.200,ok
replicas,1788845644,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,2048,10,3,0.037,0.009,7.983,0.128,185.242,1530,1530,877,185.3,205.2,56,none,78.6,0.010,0,-1,5.684,0.000,18.524,18.950,24.208,0.100,419840,0.100,419840,15114240,6871947673.600,ok
replicas,1788845644,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,2048,10,3,0.007,0.007,2.250,0.145,246.390,1530,1530,877,189.3,202.2,56,none,99.1,0.015,0,-1,3.172,0.000,24.639,27.034,27.811,0.100,419840,0.100,419840,3778560,1717986918.400,ok
replicas,1788845645,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,2048,10,3,0.014,0.007,4.498,0.145,246.536,1530,1530,877,184.9,204.3,56,none,78.6,0.015,0,-1,3.527,0.000,24.654,27.000,28.181,0.100,419840,0.100,419840,7557120,3435973836.800,ok
replicas,1788845645,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,2048,10,3,0.021,0.007,6.755,0.145,246.230,1530,1530,877,183.8,201.3,56,none,79.0,0.015,0,-1,3.043,0.000,24.623,25.229,27.666,0.100,419840,0.100,419840,11335680,5153960755.200,ok
replicas,1788845646,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,2048,10,3,0.028,0.007,8.993,0.145,246.620,1530,1530,877,182.2,201.1,56,none,79.9,0.015,0,-1,3.659,0.000,24.662,25.328,28.321,0.100,419840,0.100,419840,15114240,6871947673.600,ok
replicas,1788845646,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,2048,10,3,0.008,0.008,0.381,0.024,1323.160,1530,1530,877,185.8,243.7,57,none,100.0,0.025,0,-1,10.868,0.000,132.316,133.477,143.184,0.250,1048576,0.250,1048576,4194304,10737418240.000,ok
replicas,1788845648,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,2048,10,3,0.016,0.008,0.756,0.024,1331.839,1530,1530,877,184.6,249.8,58,none,93.5,0.025,0,-1,10.334,0.000,133.136,333.812,143.470,0.250,1048576,0.250,1048576,8388608,21474836480.000,ok
replicas,1788845650,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,2048,10,3,0.024,0.008,1.134,0.024,1332.452,1530,1530,877,183.2,250.8,58,none,92.9,0.025,0,-1,11.686,0.000,133.245,134.085,144.932,0.250,1048576,0.250,1048576,12582912,32212254720.000,ok
replicas,1788845653,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,2048,10,3,0.032,0.008,1.512,0.024,1332.260,1530,1530,877,183.3,250.9,58,none,90.9,0.025,0,-1,9.931,0.000,133.226,134.088,143.157,0.250,1048576,0.250,1048576,16777216,42949672960.000,ok
replicas,1788845655,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.038,0,0,0,0,0,0,0,0.250,1048576,0.250,1048576,0,0,oom-skip
replicas,1788845655,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.038,0,0,0,0,0,0,0,0.250,1048576,0.250,1048576,0,0,oom-skip
replicas,1788845655,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.038,0,0,0,0,0,0,0,0.250,1048576,0.250,1048576,0,0,oom-skip
replicas,1788845655,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.038,0,0,0,0,0,0,0,0.250,1048576,0.250,1048576,0,0,oom-skip
replicas,1788845655,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.050,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1788845655,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.050,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1788845655,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.050,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1788845655,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.050,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1788845655,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.076,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.076,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.076,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,2048,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.076,0,0,0,0,0,0,0,0.500,2097152,0.500,2097152,0,0,error
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,4096,10,3,0.008,0.008,28.221,1.815,17.018,1530,1530,877,142.7,160.8,56,none,26.0,0.004,0,-1,0.942,0.000,1.702,1.851,2.644,0.010,167936,0.010,167936,5661303,137438953.472,ok
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,4096,10,3,0.016,0.008,56.041,1.802,17.140,1530,1530,877,146.8,180.9,57,none,24.5,0.004,0,-1,2.097,0.000,1.700,1.897,3.797,0.010,167936,0.010,167936,11322606,274877906.944,ok
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,4096,10,3,0.024,0.008,83.867,1.798,17.180,1530,1530,877,143.0,164.8,57,none,19.0,0.004,0,-1,2.602,0.000,1.671,1.854,4.273,0.010,167936,0.010,167936,16983909,412316860.416,ok
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,4096,10,3,0.032,0.008,110.479,1.776,17.389,1530,1530,877,148.1,177.9,57,none,26.7,0.004,0,-1,2.406,0.000,1.739,1.889,4.145,0.010,167936,0.010,167936,22645212,549755813.888,ok
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,4096,10,3,0.008,0.008,40.558,2.608,17.756,1530,1530,877,141.8,141.8,57,none,70.0,0.006,0,-1,0.825,0.000,1.776,1.960,2.600,0.010,167936,0.010,167936,5661303,137438953.472,ok
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,4096,10,3,0.016,0.008,81.407,2.618,17.693,1530,1530,877,144.1,171.1,57,none,62.0,0.006,0,-1,0.823,0.000,1.769,1.987,2.592,0.010,167936,0.010,167936,11322606,274877906.944,ok
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,4096,10,3,0.023,0.008,119.071,2.552,18.144,1530,1530,877,140.2,162.4,57,none,54.3,0.006,0,-1,1.098,0.000,1.814,1.807,2.912,0.010,167936,0.010,167936,16983909,412316860.416,ok
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,4096,10,3,0.029,0.007,152.612,2.454,18.875,1530,1530,877,144.8,163.3,57,none,42.0,0.006,0,-1,0.821,0.000,1.886,2.162,2.706,0.010,167936,0.010,167936,22645212,549755813.888,ok
replicas,1788845656,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,4096,10,3,0.008,0.008,3.303,0.212,427.227,1530,1530,877,196.4,219.8,58,none,93.4,0.020,0,-1,4.840,0.000,42.723,42.955,47.563,0.050,839680,0.050,839680,15953698,3435973836.800,ok
replicas,1788845657,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,4096,10,3,0.016,0.008,6.600,0.212,427.636,1530,1530,877,192.6,221.0,58,none,94.1,0.020,0,-1,8.533,0.000,42.764,46.446,51.297,0.050,839680,0.050,839680,31907396,6871947673.600,ok
replicas,1788845657,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,4096,10,3,0.024,0.008,9.903,0.212,427.486,1530,1530,877,192.4,225.2,59,none,88.6,0.020,0,-1,7.499,0.000,42.707,43.004,50.206,0.050,839680,0.050,839680,47861094,10307921510.400,ok
replicas,1788845658,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,4096,10,3,0.032,0.008,13.199,0.212,427.634,1530,1530,877,190.0,224.4,59,none,84.7,0.020,0,-1,7.407,0.000,42.763,43.022,50.171,0.050,839680,0.050,839680,63814792,13743895347.200,ok
replicas,1788845659,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,4096,10,3,0.006,0.006,3.706,0.238,571.032,1530,1530,877,191.3,223.7,59,none,100.0,0.030,0,-1,6.139,0.000,57.103,62.058,63.243,0.050,839680,0.050,839680,15953698,3435973836.800,ok
replicas,1788845660,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,4096,10,3,0.012,0.006,7.413,0.238,571.026,1530,1530,877,189.0,224.8,59,none,94.5,0.030,0,-1,10.254,0.000,57.103,61.165,67.356,0.050,839680,0.050,839680,31907396,6871947673.600,ok
replicas,1788845661,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,4096,10,3,0.018,0.006,11.123,0.238,570.833,1530,1530,877,187.1,226.5,59,none,89.9,0.030,0,-1,8.051,0.000,57.083,60.914,65.134,0.050,839680,0.050,839680,47861094,10307921510.400,ok
replicas,1788845662,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,4096,10,3,0.024,0.006,14.819,0.238,571.289,1530,1530,877,186.0,223.9,59,none,86.6,0.030,0,-1,6.721,0.000,57.064,57.011,63.786,0.050,839680,0.050,839680,63814792,13743895347.200,ok
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.040,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.040,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.040,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.040,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.061,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.061,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.061,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.061,0,0,0,0,0,0,0,0.100,1679360,0.100,1679360,0,0,oom-skip
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.101,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.151,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.151,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.151,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1788845663,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.151,0,0,0,0,0,0,0,0.250,4194304,0.250,4194304,0,0,error
replicas,1788845664,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1788845664,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1788845664,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1788845664,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.201,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1788845664,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.302,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1788845664,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.302,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1788845664,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.302,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1788845665,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,4096,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.302,0,0,0,0,0,0,0,0.500,8388608,0.500,8388608,0,0,error
replicas,1788845665,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,8192,10,3,0.009,0.009,24.845,1.598,125.370,1530,1530,877,216.8,223.2,58,none,56.6,0.016,0,-1,3.406,0.000,12.537,12.198,15.943,0.010,671744,0.010,671744,37578879,1099511627.776,ok
replicas,1788845665,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,8192,10,3,0.018,0.009,49.648,1.596,125.475,1530,1530,877,211.0,223.9,58,none,55.0,0.016,0,-1,6.512,0.000,12.547,13.147,19.060,0.010,671744,0.010,671744,75157758,2199023255.552,ok
replicas,1788845665,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,8192,10,3,0.026,0.009,74.549,1.598,125.345,1530,1530,877,208.0,225.7,59,none,73.4,0.016,0,-1,6.751,0.000,12.534,12.832,19.286,0.010,671744,0.010,671744,112736637,3298534883.328,ok
replicas,1788845665,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,8192,10,3,0.035,0.009,99.356,1.597,125.398,1530,1530,877,207.0,225.8,59,none,75.6,0.016,0,-1,7.027,0.000,12.535,12.508,19.562,0.010,671744,0.010,671744,150315516,4398046511.104,ok
replicas,1788845666,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,8192,10,3,0.006,0.006,25.726,1.654,181.590,1530,1530,877,205.6,212.7,59,none,96.0,0.024,0,-1,5.418,0.000,18.159,18.471,23.577,0.010,671744,0.010,671744,37578879,1099511627.776,ok
replicas,1788845666,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,8192,10,3,0.012,0.006,51.279,1.649,182.204,1530,1530,877,200.1,211.9,59,none,73.8,0.024,0,-1,5.811,0.000,18.220,18.074,24.031,0.010,671744,0.010,671744,75157758,2199023255.552,ok
replicas,1788845666,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,8192,10,3,0.018,0.006,76.797,1.646,182.493,1530,1530,877,197.5,216.1,59,none,78.3,0.024,0,-1,4.935,0.000,18.185,17.689,23.120,0.010,671744,0.010,671744,112736637,3298534883.328,ok
replicas,1788845667,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,8192,10,3,0.024,0.006,102.567,1.649,182.189,1530,1530,877,196.6,214.1,59,none,77.5,0.024,0,-1,8.180,0.000,18.188,17.689,26.368,0.010,671744,0.010,671744,150315516,4398046511.104,ok
replicas,1788845667,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.081,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1788845667,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.081,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1788845667,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.081,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1788845667,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.081,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1788845667,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.121,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1788845667,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.121,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1788845667,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.121,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1788845667,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.121,0,0,0,0,0,0,0,0.050,3358720,0.050,3358720,0,0,oom-skip
replicas,1788845668,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.161,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1788845668,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.161,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1788845668,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.161,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1788845668,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.161,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1788845668,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.242,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1788845668,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.242,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1788845668,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.242,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1788845668,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.242,0,0,0,0,0,0,0,0.100,6709248,0.100,6709248,0,0,error
replicas,1788845669,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1788845669,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1788845669,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1788845669,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.403,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1788845669,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.604,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1788845670,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.604,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1788845670,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.604,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1788845670,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.604,0,0,0,0,0,0,0,0.250,16777216,0.250,16777216,0,0,error
replicas,1788845672,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788845672,Tesla_V100-SXM2-16GB,12000,replicas,fp32,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788845672,Tesla_V100-SXM2-16GB,12000,replicas,fp32,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788845672,Tesla_V100-SXM2-16GB,12000,replicas,fp32,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,0.805,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788845672,Tesla_V100-SXM2-16GB,12000,replicas,fp64,1,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.208,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788845673,Tesla_V100-SXM2-16GB,12000,replicas,fp64,2,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.208,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788845674,Tesla_V100-SXM2-16GB,12000,replicas,fp64,3,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.208,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788845674,Tesla_V100-SXM2-16GB,12000,replicas,fp64,4,8192,10,3,0,0,0,0,0,0,0,0,0,0,0,none,0,1.208,0,0,0,0,0,0,0,0.500,33554432,0.500,33554432,0,0,error
replicas,1788845675,Tesla_V100-SXM2-16GB,12000,replicas,fp32,1,16384,10,3,0.007,0.007,14.735,0.948,1200.429,1530,1530,877,205.5,256.7,58,none,100.0,0.065,0,-1,13.050,0.000,120.043,116.601,133.093,0.010,2686976,0.010,2686976,215703122,8796093022.208,ok
